col,success,mu,sigma,summary,AIC,BIC,const. std err,x1 std err,const,x1,const (p-value),x1 (p-value),const (lb),const (ub),x1 (lb),x1 (ub),cov type,model DF,resid. DF,model MSE,resid. MSE,total MSE,R^2,adj. R^2
retrieve_value&reVLAT_VizChoices&ChatGPT,True,0.0,1.0,"\begin{center}
\begin{tabular}{lclc}
\toprule
\textbf{Dep. Variable:}    &        y         & \textbf{  R-squared:         } &     0.762   \\
\textbf{Model:}            &       OLS        & \textbf{  Adj. R-squared:    } &     0.762   \\
\textbf{Method:}           &  Least Squares   & \textbf{  F-statistic:       } &     3192.   \\
\textbf{Date:}             & Mon, 11 Mar 2024 & \textbf{  Prob (F-statistic):} & 3.54e-313   \\
\textbf{Time:}             &     20:33:14     & \textbf{  Log-Likelihood:    } &    787.40   \\
\textbf{No. Observations:} &        1000      & \textbf{  AIC:               } &    -1571.   \\
\textbf{Df Residuals:}     &         998      & \textbf{  BIC:               } &    -1561.   \\
\textbf{Df Model:}         &           1      & \textbf{                     } &             \\
\textbf{Covariance Type:}  &    nonrobust     & \textbf{                     } &             \\
\bottomrule
\end{tabular}
\begin{tabular}{lcccccc}
               & \textbf{coef} & \textbf{std err} & \textbf{t} & \textbf{P$> |$t$|$} & \textbf{[0.025} & \textbf{0.975]}  \\
\midrule
\textbf{const} &      -0.6479  &        0.003     &  -185.887  &         0.000        &       -0.655    &       -0.641     \\
\textbf{x1}    &       0.1970  &        0.003     &    56.497  &         0.000        &        0.190    &        0.204     \\
\bottomrule
\end{tabular}
\begin{tabular}{lclc}
\textbf{Omnibus:}       & 108.584 & \textbf{  Durbin-Watson:     } &    0.002  \\
\textbf{Prob(Omnibus):} &   0.000 & \textbf{  Jarque-Bera (JB):  } &  144.496  \\
\textbf{Skew:}          &  -0.928 & \textbf{  Prob(JB):          } & 4.20e-32  \\
\textbf{Kurtosis:}      &   2.849 & \textbf{  Cond. No.          } &     1.00  \\
\bottomrule
\end{tabular}
%\caption{OLS Regression Results}
\end{center}

Notes: \newline
 [1] Standard Errors assume that the covariance matrix of the errors is correctly specified.",-1570.791218298872,-1560.9757077409079,0.0034852664532810567,0.0034875353810416053,-0.6478644033575245,0.19703433489972413,0.0,3.53791836474e-313,-0.6547036945345448,-0.6410251121805042,0.1901905913062754,0.20387807849317285,nonrobust,1.0,998.0,38.77203108360462,0.012147082250366259,0.05094576493440455,0.7618070309769855,0.7615683606673432
Line_Chart&retrieve_value&reVLAT_VizChoices&ChatGPT,True,0.0,1.0,"\begin{center}
\begin{tabular}{lclc}
\toprule
\textbf{Dep. Variable:}    &        y         & \textbf{  R-squared:         } &     0.892   \\
\textbf{Model:}            &       OLS        & \textbf{  Adj. R-squared:    } &     0.891   \\
\textbf{Method:}           &  Least Squares   & \textbf{  F-statistic:       } &     8207.   \\
\textbf{Date:}             & Mon, 11 Mar 2024 & \textbf{  Prob (F-statistic):} &     0.00    \\
\textbf{Time:}             &     20:33:15     & \textbf{  Log-Likelihood:    } &    826.50   \\
\textbf{No. Observations:} &        1000      & \textbf{  AIC:               } &    -1649.   \\
\textbf{Df Residuals:}     &         998      & \textbf{  BIC:               } &    -1639.   \\
\textbf{Df Model:}         &           1      & \textbf{                     } &             \\
\textbf{Covariance Type:}  &    nonrobust     & \textbf{                     } &             \\
\bottomrule
\end{tabular}
\begin{tabular}{lcccccc}
               & \textbf{coef} & \textbf{std err} & \textbf{t} & \textbf{P$> |$t$|$} & \textbf{[0.025} & \textbf{0.975]}  \\
\midrule
\textbf{const} &       0.2513  &        0.003     &    74.975  &         0.000        &        0.245    &        0.258     \\
\textbf{x1}    &       0.3038  &        0.003     &    90.590  &         0.000        &        0.297    &        0.310     \\
\bottomrule
\end{tabular}
\begin{tabular}{lclc}
\textbf{Omnibus:}       & 106.729 & \textbf{  Durbin-Watson:     } &    0.005  \\
\textbf{Prob(Omnibus):} &   0.000 & \textbf{  Jarque-Bera (JB):  } &   45.312  \\
\textbf{Skew:}          &   0.321 & \textbf{  Prob(JB):          } & 1.45e-10  \\
\textbf{Kurtosis:}      &   2.177 & \textbf{  Cond. No.          } &     1.00  \\
\bottomrule
\end{tabular}
%\caption{OLS Regression Results}
\end{center}

Notes: \newline
 [1] Standard Errors assume that the covariance matrix of the errors is correctly specified.",-1649.0053789187086,-1639.1898683607444,0.003351598573577395,0.0033537804828080785,0.25128526861266653,0.3038192059216145,0.0,0.0,0.2447082797768195,0.2578622574485136,0.29723793542961563,0.31040047641361335,nonrobust,1.0,998.0,92.1860435679625,0.011233212998405975,0.10350029043080247,0.8915754874286771,0.8914668456325134
reVLAT_NoVizChoices&ChatGPT,True,0.0,1.0,"\begin{center}
\begin{tabular}{lclc}
\toprule
\textbf{Dep. Variable:}    &        y         & \textbf{  R-squared:         } &      0.953    \\
\textbf{Model:}            &       OLS        & \textbf{  Adj. R-squared:    } &      0.953    \\
\textbf{Method:}           &  Least Squares   & \textbf{  F-statistic:       } &  2.028e+04    \\
\textbf{Date:}             & Mon, 11 Mar 2024 & \textbf{  Prob (F-statistic):} &      0.00     \\
\textbf{Time:}             &     20:33:15     & \textbf{  Log-Likelihood:    } &     2432.1    \\
\textbf{No. Observations:} &        1000      & \textbf{  AIC:               } &     -4860.    \\
\textbf{Df Residuals:}     &         998      & \textbf{  BIC:               } &     -4850.    \\
\textbf{Df Model:}         &           1      & \textbf{                     } &               \\
\textbf{Covariance Type:}  &    nonrobust     & \textbf{                     } &               \\
\bottomrule
\end{tabular}
\begin{tabular}{lcccccc}
               & \textbf{coef} & \textbf{std err} & \textbf{t} & \textbf{P$> |$t$|$} & \textbf{[0.025} & \textbf{0.975]}  \\
\midrule
\textbf{const} &      -0.5047  &        0.001     &  -750.126  &         0.000        &       -0.506    &       -0.503     \\
\textbf{x1}    &       0.0959  &        0.001     &   142.410  &         0.000        &        0.095    &        0.097     \\
\bottomrule
\end{tabular}
\begin{tabular}{lclc}
\textbf{Omnibus:}       & 2288.310 & \textbf{  Durbin-Watson:     } &      0.622    \\
\textbf{Prob(Omnibus):} &   0.000  & \textbf{  Jarque-Bera (JB):  } & 12232322.740  \\
\textbf{Skew:}          & -20.307  & \textbf{  Prob(JB):          } &       0.00    \\
\textbf{Kurtosis:}      & 543.302  & \textbf{  Cond. No.          } &       1.00    \\
\bottomrule
\end{tabular}
%\caption{OLS Regression Results}
\end{center}

Notes: \newline
 [1] Standard Errors assume that the covariance matrix of the errors is correctly specified.",-4860.251160218339,-4850.435649660374,0.0006728818832864449,0.0006733199331185091,-0.5047461597694244,0.09588719396508605,0.0,0.0,-0.506066585392322,-0.5034257341465268,0.09456590873779615,0.09720847919237595,nonrobust,1.0,998.0,9.182394495596586,0.00045277002885511075,0.009643902887281269,0.953098158402286,0.9530511625690217
Line_Chart&reVLAT_NoVizChoices&ChatGPT,True,0.0,1.0,"\begin{center}
\begin{tabular}{lclc}
\toprule
\textbf{Dep. Variable:}    &        y         & \textbf{  R-squared:         } &     0.942   \\
\textbf{Model:}            &       OLS        & \textbf{  Adj. R-squared:    } &     0.942   \\
\textbf{Method:}           &  Least Squares   & \textbf{  F-statistic:       } & 1.622e+04   \\
\textbf{Date:}             & Mon, 11 Mar 2024 & \textbf{  Prob (F-statistic):} &     0.00    \\
\textbf{Time:}             &     20:33:15     & \textbf{  Log-Likelihood:    } &    1633.4   \\
\textbf{No. Observations:} &        1000      & \textbf{  AIC:               } &    -3263.   \\
\textbf{Df Residuals:}     &         998      & \textbf{  BIC:               } &    -3253.   \\
\textbf{Df Model:}         &           1      & \textbf{                     } &             \\
\textbf{Covariance Type:}  &    nonrobust     & \textbf{                     } &             \\
\bottomrule
\end{tabular}
\begin{tabular}{lcccccc}
               & \textbf{coef} & \textbf{std err} & \textbf{t} & \textbf{P$> |$t$|$} & \textbf{[0.025} & \textbf{0.975]}  \\
\midrule
\textbf{const} &      -0.5021  &        0.001     &  -335.726  &         0.000        &       -0.505    &       -0.499     \\
\textbf{x1}    &       0.1906  &        0.001     &   127.358  &         0.000        &        0.188    &        0.194     \\
\bottomrule
\end{tabular}
\begin{tabular}{lclc}
\textbf{Omnibus:}       & 713.760 & \textbf{  Durbin-Watson:     } &     0.009  \\
\textbf{Prob(Omnibus):} &   0.000 & \textbf{  Jarque-Bera (JB):  } & 13568.274  \\
\textbf{Skew:}          &  -3.058 & \textbf{  Prob(JB):          } &      0.00  \\
\textbf{Kurtosis:}      &  19.977 & \textbf{  Cond. No.          } &      1.00  \\
\bottomrule
\end{tabular}
%\caption{OLS Regression Results}
\end{center}

Notes: \newline
 [1] Standard Errors assume that the covariance matrix of the errors is correctly specified.",-3262.723547240452,-3252.9080366824874,0.0014956760829287039,0.0014966497763409107,-0.5021379561885307,0.19060994302151624,0.0,0.0,-0.5050729869457988,-0.49920292543126266,0.1876730015429726,0.19354688450005988,nonrobust,1.0,998.0,36.284891670025125,0.0022370469450449402,0.0385560205417217,0.9420373880028576,0.9419793092333214
retrieve_value&reVLAT_NoVizChoices&ChatGPT,True,0.0,1.0,"\begin{center}
\begin{tabular}{lclc}
\toprule
\textbf{Dep. Variable:}    &        y         & \textbf{  R-squared:         } &     0.972   \\
\textbf{Model:}            &       OLS        & \textbf{  Adj. R-squared:    } &     0.972   \\
\textbf{Method:}           &  Least Squares   & \textbf{  F-statistic:       } & 3.457e+04   \\
\textbf{Date:}             & Mon, 11 Mar 2024 & \textbf{  Prob (F-statistic):} &     0.00    \\
\textbf{Time:}             &     20:33:15     & \textbf{  Log-Likelihood:    } &    2033.8   \\
\textbf{No. Observations:} &        1000      & \textbf{  AIC:               } &    -4064.   \\
\textbf{Df Residuals:}     &         998      & \textbf{  BIC:               } &    -4054.   \\
\textbf{Df Model:}         &           1      & \textbf{                     } &             \\
\textbf{Covariance Type:}  &    nonrobust     & \textbf{                     } &             \\
\bottomrule
\end{tabular}
\begin{tabular}{lcccccc}
               & \textbf{coef} & \textbf{std err} & \textbf{t} & \textbf{P$> |$t$|$} & \textbf{[0.025} & \textbf{0.975]}  \\
\midrule
\textbf{const} &      -0.8310  &        0.001     &  -829.143  &         0.000        &       -0.833    &       -0.829     \\
\textbf{x1}    &       0.1865  &        0.001     &   185.937  &         0.000        &        0.184    &        0.188     \\
\bottomrule
\end{tabular}
\begin{tabular}{lclc}
\textbf{Omnibus:}       & 606.838 & \textbf{  Durbin-Watson:     } &     0.070  \\
\textbf{Prob(Omnibus):} &   0.000 & \textbf{  Jarque-Bera (JB):  } & 30136.741  \\
\textbf{Skew:}          &  -2.081 & \textbf{  Prob(JB):          } &      0.00  \\
\textbf{Kurtosis:}      &  29.570 & \textbf{  Cond. No.          } &      1.00  \\
\bottomrule
\end{tabular}
%\caption{OLS Regression Results}
\end{center}

Notes: \newline
 [1] Standard Errors assume that the covariance matrix of the errors is correctly specified.",-4063.5207679285913,-4053.705257370627,0.0010021821009820403,0.0010028345270793053,-0.8309527591740062,0.18646439223091538,0.0,0.0,-0.8329193850526565,-0.828986133295356,0.18449648606792804,0.18843229839390271,nonrobust,1.0,998.0,34.72374415438606,0.0010043689635287716,0.03576186624623401,0.9719431983140263,0.9719150852862849
Line_Chart&retrieve_value&reVLAT_NoVizChoices&ChatGPT,True,0.0,1.0,"\begin{center}
\begin{tabular}{lclc}
\toprule
\textbf{Dep. Variable:}    &        y         & \textbf{  R-squared:         } &      0.960   \\
\textbf{Model:}            &       OLS        & \textbf{  Adj. R-squared:    } &      0.960   \\
\textbf{Method:}           &  Least Squares   & \textbf{  F-statistic:       } &  2.386e+04   \\
\textbf{Date:}             & Mon, 11 Mar 2024 & \textbf{  Prob (F-statistic):} &      0.00    \\
\textbf{Time:}             &     20:33:16     & \textbf{  Log-Likelihood:    } &     1484.7   \\
\textbf{No. Observations:} &        1000      & \textbf{  AIC:               } &     -2965.   \\
\textbf{Df Residuals:}     &         998      & \textbf{  BIC:               } &     -2956.   \\
\textbf{Df Model:}         &           1      & \textbf{                     } &              \\
\textbf{Covariance Type:}  &    nonrobust     & \textbf{                     } &              \\
\bottomrule
\end{tabular}
\begin{tabular}{lcccccc}
               & \textbf{coef} & \textbf{std err} & \textbf{t} & \textbf{P$> |$t$|$} & \textbf{[0.025} & \textbf{0.975]}  \\
\midrule
\textbf{const} &       1.7497  &        0.002     &  1008.263  &         0.000        &        1.746    &        1.753     \\
\textbf{x1}    &       0.2683  &        0.002     &   154.478  &         0.000        &        0.265    &        0.272     \\
\bottomrule
\end{tabular}
\begin{tabular}{lclc}
\textbf{Omnibus:}       & 1724.205 & \textbf{  Durbin-Watson:     } &      0.075   \\
\textbf{Prob(Omnibus):} &   0.000  & \textbf{  Jarque-Bera (JB):  } & 1404589.345  \\
\textbf{Skew:}          &  11.196  & \textbf{  Prob(JB):          } &       0.00   \\
\textbf{Kurtosis:}      & 185.233  & \textbf{  Cond. No.          } &       1.00   \\
\bottomrule
\end{tabular}
%\caption{OLS Regression Results}
\end{center}

Notes: \newline
 [1] Standard Errors assume that the covariance matrix of the errors is correctly specified.",-2965.435444840641,-2955.6199342826767,0.001735373016170039,0.001736502753613094,1.7497129580480388,0.26825147853665676,0.0,0.0,1.7463075594888677,1.75311835660721,0.2648438630441664,0.2716590940291471,nonrobust,1.0,998.0,71.86525592090814,0.003011519505251084,0.07494569808523396,0.9598575362152169,0.9598173133056128
Gemini,True,0.0,1.0,"\begin{center}
\begin{tabular}{lclc}
\toprule
\textbf{Dep. Variable:}    &        y         & \textbf{  R-squared:         } &     0.987   \\
\textbf{Model:}            &       OLS        & \textbf{  Adj. R-squared:    } &     0.987   \\
\textbf{Method:}           &  Least Squares   & \textbf{  F-statistic:       } & 7.765e+04   \\
\textbf{Date:}             & Mon, 11 Mar 2024 & \textbf{  Prob (F-statistic):} &     0.00    \\
\textbf{Time:}             &     20:33:16     & \textbf{  Log-Likelihood:    } &    3718.1   \\
\textbf{No. Observations:} &        1000      & \textbf{  AIC:               } &    -7432.   \\
\textbf{Df Residuals:}     &         998      & \textbf{  BIC:               } &    -7422.   \\
\textbf{Df Model:}         &           1      & \textbf{                     } &             \\
\textbf{Covariance Type:}  &    nonrobust     & \textbf{                     } &             \\
\bottomrule
\end{tabular}
\begin{tabular}{lcccccc}
               & \textbf{coef} & \textbf{std err} & \textbf{t} & \textbf{P$> |$t$|$} & \textbf{[0.025} & \textbf{0.975]}  \\
\midrule
\textbf{const} &      -0.5184  &        0.000     & -2787.459  &         0.000        &       -0.519    &       -0.518     \\
\textbf{x1}    &       0.0519  &        0.000     &   278.657  &         0.000        &        0.051    &        0.052     \\
\bottomrule
\end{tabular}
\begin{tabular}{lclc}
\textbf{Omnibus:}       & 600.533 & \textbf{  Durbin-Watson:     } &     0.055  \\
\textbf{Prob(Omnibus):} &   0.000 & \textbf{  Jarque-Bera (JB):  } & 10728.150  \\
\textbf{Skew:}          &  -2.398 & \textbf{  Prob(JB):          } &      0.00  \\
\textbf{Kurtosis:}      &  18.312 & \textbf{  Cond. No.          } &      1.00  \\
\bottomrule
\end{tabular}
%\caption{OLS Regression Results}
\end{center}

Notes: \newline
 [1] Standard Errors assume that the covariance matrix of the errors is correctly specified.",-7432.203341635872,-7422.387831077907,0.00018597155200125758,0.00018609262051141716,-0.5183880905012621,0.05185596415520832,0.0,0.0,-0.518753030631903,-0.5180231503706212,0.05149078644652147,0.052221141863895176,nonrobust,1.0,998.0,2.685543273227115,3.4585418153756285e-05,0.002722782302847411,0.9873104808711912,0.9872977659221643
Line_Chart&Gemini,True,0.0,1.0,"\begin{center}
\begin{tabular}{lclc}
\toprule
\textbf{Dep. Variable:}    &        y         & \textbf{  R-squared:         } &     0.952   \\
\textbf{Model:}            &       OLS        & \textbf{  Adj. R-squared:    } &     0.952   \\
\textbf{Method:}           &  Least Squares   & \textbf{  F-statistic:       } & 1.966e+04   \\
\textbf{Date:}             & Mon, 11 Mar 2024 & \textbf{  Prob (F-statistic):} &     0.00    \\
\textbf{Time:}             &     20:33:16     & \textbf{  Log-Likelihood:    } &    2375.2   \\
\textbf{No. Observations:} &        1000      & \textbf{  AIC:               } &    -4746.   \\
\textbf{Df Residuals:}     &         998      & \textbf{  BIC:               } &    -4737.   \\
\textbf{Df Model:}         &           1      & \textbf{                     } &             \\
\textbf{Covariance Type:}  &    nonrobust     & \textbf{                     } &             \\
\bottomrule
\end{tabular}
\begin{tabular}{lcccccc}
               & \textbf{coef} & \textbf{std err} & \textbf{t} & \textbf{P$> |$t$|$} & \textbf{[0.025} & \textbf{0.975]}  \\
\midrule
\textbf{const} &      -0.0432  &        0.001     &   -60.713  &         0.000        &       -0.045    &       -0.042     \\
\textbf{x1}    &       0.0999  &        0.001     &   140.217  &         0.000        &        0.099    &        0.101     \\
\bottomrule
\end{tabular}
\begin{tabular}{lclc}
\textbf{Omnibus:}       & 822.692 & \textbf{  Durbin-Watson:     } &     0.013  \\
\textbf{Prob(Omnibus):} &   0.000 & \textbf{  Jarque-Bera (JB):  } & 25408.023  \\
\textbf{Skew:}          &   3.576 & \textbf{  Prob(JB):          } &      0.00  \\
\textbf{Kurtosis:}      &  26.636 & \textbf{  Cond. No.          } &      1.00  \\
\bottomrule
\end{tabular}
%\caption{OLS Regression Results}
\end{center}

Notes: \newline
 [1] Standard Errors assume that the covariance matrix of the errors is correctly specified.",-4746.402423687538,-4736.586913129574,0.0007122964411983885,0.0007127601501259093,-0.04324566014094133,0.09994084670666595,0.0,0.0,-0.044643430679008785,-0.04184788960287388,0.09854216621223814,0.10133952720109375,nonrobust,1.0,998.0,9.975180816984029,0.0005073662201438869,0.010492024329016645,0.9516910817059501,0.9516426759761966
retrieve_value&Gemini,True,0.0,1.0,"\begin{center}
\begin{tabular}{lclc}
\toprule
\textbf{Dep. Variable:}    &        y         & \textbf{  R-squared:         } &     0.985   \\
\textbf{Model:}            &       OLS        & \textbf{  Adj. R-squared:    } &     0.985   \\
\textbf{Method:}           &  Least Squares   & \textbf{  F-statistic:       } & 6.778e+04   \\
\textbf{Date:}             & Mon, 11 Mar 2024 & \textbf{  Prob (F-statistic):} &     0.00    \\
\textbf{Time:}             &     20:33:17     & \textbf{  Log-Likelihood:    } &    2999.9   \\
\textbf{No. Observations:} &        1000      & \textbf{  AIC:               } &    -5996.   \\
\textbf{Df Residuals:}     &         998      & \textbf{  BIC:               } &    -5986.   \\
\textbf{Df Model:}         &           1      & \textbf{                     } &             \\
\textbf{Covariance Type:}  &    nonrobust     & \textbf{                     } &             \\
\bottomrule
\end{tabular}
\begin{tabular}{lcccccc}
               & \textbf{coef} & \textbf{std err} & \textbf{t} & \textbf{P$> |$t$|$} & \textbf{[0.025} & \textbf{0.975]}  \\
\midrule
\textbf{const} &       0.8563  &        0.000     &  2245.121  &         0.000        &        0.856    &        0.857     \\
\textbf{x1}    &       0.0994  &        0.000     &   260.353  &         0.000        &        0.099    &        0.100     \\
\bottomrule
\end{tabular}
\begin{tabular}{lclc}
\textbf{Omnibus:}       & 759.572 & \textbf{  Durbin-Watson:     } &     0.118  \\
\textbf{Prob(Omnibus):} &   0.000 & \textbf{  Jarque-Bera (JB):  } & 19450.317  \\
\textbf{Skew:}          &   3.229 & \textbf{  Prob(JB):          } &      0.00  \\
\textbf{Kurtosis:}      &  23.618 & \textbf{  Cond. No.          } &      1.00  \\
\bottomrule
\end{tabular}
%\caption{OLS Regression Results}
\end{center}

Notes: \newline
 [1] Standard Errors assume that the covariance matrix of the errors is correctly specified.",-5995.737563823993,-5985.922053266028,0.0003813915755488894,0.00038163986357650563,0.8562703063638379,0.0993611901343848,0.0,0.0,0.8555218849525609,0.857018727775115,0.0986122814966246,0.100110098772145,nonrobust,1.0,998.0,9.859804351793116,0.0001454595338996635,0.010014987954579559,0.9854903541152861,0.9854758153919547
Line_Chart&retrieve_value&Gemini,True,0.0,1.0,"\begin{center}
\begin{tabular}{lclc}
\toprule
\textbf{Dep. Variable:}    &        y         & \textbf{  R-squared:         } &     0.964   \\
\textbf{Model:}            &       OLS        & \textbf{  Adj. R-squared:    } &     0.964   \\
\textbf{Method:}           &  Least Squares   & \textbf{  F-statistic:       } & 2.679e+04   \\
\textbf{Date:}             & Mon, 11 Mar 2024 & \textbf{  Prob (F-statistic):} &     0.00    \\
\textbf{Time:}             &     20:33:17     & \textbf{  Log-Likelihood:    } &    2276.9   \\
\textbf{No. Observations:} &        1000      & \textbf{  AIC:               } &    -4550.   \\
\textbf{Df Residuals:}     &         998      & \textbf{  BIC:               } &    -4540.   \\
\textbf{Df Model:}         &           1      & \textbf{                     } &             \\
\textbf{Covariance Type:}  &    nonrobust     & \textbf{                     } &             \\
\bottomrule
\end{tabular}
\begin{tabular}{lcccccc}
               & \textbf{coef} & \textbf{std err} & \textbf{t} & \textbf{P$> |$t$|$} & \textbf{[0.025} & \textbf{0.975]}  \\
\midrule
\textbf{const} &      -0.7460  &        0.001     &  -949.251  &         0.000        &       -0.748    &       -0.744     \\
\textbf{x1}    &       0.1287  &        0.001     &   163.672  &         0.000        &        0.127    &        0.130     \\
\bottomrule
\end{tabular}
\begin{tabular}{lclc}
\textbf{Omnibus:}       & 1156.084 & \textbf{  Durbin-Watson:     } &     0.064   \\
\textbf{Prob(Omnibus):} &   0.000  & \textbf{  Jarque-Bera (JB):  } & 130784.370  \\
\textbf{Skew:}          &  -5.640  & \textbf{  Prob(JB):          } &      0.00   \\
\textbf{Kurtosis:}      &  57.878  & \textbf{  Cond. No.          } &      1.00   \\
\bottomrule
\end{tabular}
%\caption{OLS Regression Results}
\end{center}

Notes: \newline
 [1] Standard Errors assume that the covariance matrix of the errors is correctly specified.",-4549.772484961156,-4539.956974403191,0.0007858839569985397,0.0007863955718063329,-0.7460013628129178,0.12871065135785004,0.0,0.0,-0.7475435373597741,-0.7444591882660616,0.12716747284682411,0.13025382986887596,nonrobust,1.0,998.0,16.544883140023664,0.0006176135938676797,0.017178439946650262,0.9640831551667007,0.9640471663442225
