colName,coefVal,meanCoefVal,cdf_hat,zeroCDF_hat,p-value_hat,meanCoefCDF_hat,LB_hat (<= 0.025),UB_hat (>= 0.975),normal?,failToReject
Area_Chart&determine_range&reVLAT_VizChoices,-1.120010195136324,-1.2366734093056575,0.82,1.0,0.0,0.455,-1.5308862816098274,-1.0098422499810935,False,False
Area_Chart&determine_range&reVLAT_NoVizChoices,-0.19553229421556662,-0.1275738450899315,0.315,0.849,0.30200000000000005,0.549,-0.3492655885746011,0.1720044629612278,False,True
Area_Chart&find_correlations_trends,3.422672357756229,3.4885796018168853,0.407,0.0,0.0,0.506,2.97683218724032,4.066978964257752,False,False
Area_Chart&find_correlations_trends&ChatGPT,3.259706866453458,3.3169234370302183,0.434,0.0,0.0,0.511,2.477462635187205,4.141921246151596,False,False
Area_Chart&find_correlations_trends&reVLAT_VizChoices&ChatGPT,0.5845022382699628,0.5929046708480332,0.458,0.0,0.0,0.528,0.5013928745925381,0.7014217997312636,False,False
Area_Chart&find_correlations_trends&reVLAT_NoVizChoices&ChatGPT,2.6752046281841766,2.7240187661821937,0.437,0.0,0.0,0.5,1.907965955926716,3.516057946393106,False,False
Area_Chart&find_correlations_trends&Gemini,0.16296549130207136,0.17165616478665494,0.535,0.101,0.202,0.575,-0.234945893725563,0.7336842949530048,False,True
Area_Chart&find_correlations_trends&reVLAT_VizChoices&Gemini,2.6111711767058394,2.6386560326029844,0.466,0.0,0.0,0.506,2.182612948111838,3.145013979964355,False,False
Area_Chart&find_correlations_trends&reVLAT_NoVizChoices&Gemini,-2.44820568540497,-2.4669998678163183,0.545,1.0,0.0,0.52,-3.222343797962979,-1.591199267392024,False,False
Area_Chart&find_correlations_trends&reVLAT_VizChoices,3.1956734149769854,3.231560703450926,0.452,0.0,0.0,0.51,2.7442776216286684,3.788754094246469,False,False
Area_Chart&find_correlations_trends&reVLAT_NoVizChoices,0.22699894277813118,0.2570188983658825,0.441,0.053,0.106,0.543,-0.1791455421651251,0.6695243520397764,False,True
Stacked_Area_Chart&retrieve_value,1.727394791651853,1.7586873224582276,0.501,0.0,0.0,0.56,1.3835604291994366,2.246140636750449,False,False
Stacked_Area_Chart,-0.6693781406005421,-0.6833541933150775,0.456,1.0,0.0,0.428,-1.052791655780003,-0.4094831927078778,False,False
Stacked_Area_Chart&ChatGPT,-1.6013382591404712,-1.6769498268672547,0.638,1.0,0.0,0.472,-2.04625664352342,-1.3695731670551474,False,False
Stacked_Area_Chart&retrieve_value&ChatGPT,3.0933933737574635,3.181241400743557,0.392,0.0,0.0,0.522,2.680922296391096,3.7601507800235376,False,False
Stacked_Area_Chart&reVLAT_VizChoices&ChatGPT,-1.2976563491040558,-1.4288038349846588,0.524,1.0,0.0,0.382,-1.9593949731531908,-1.0415865689047032,False,False
Stacked_Area_Chart&retrieve_value&reVLAT_VizChoices&ChatGPT,1.5443142268301986,1.8468266423902193,0.16,0.0,0.0,0.56,1.427000155880889,2.5213105454198605,False,False
Stacked_Area_Chart&reVLAT_NoVizChoices&ChatGPT,-0.3036819100359711,-0.2481459918825954,0.437,0.913,0.17399999999999993,0.543,-0.5559356597740225,0.0756451872334923,False,True
Stacked_Area_Chart&retrieve_value&reVLAT_NoVizChoices&ChatGPT,1.5490791469274587,1.3344147583533184,0.9393169743785186,0.5,0.0,0.9089644058154911,1.319228693390809,1.3496008233158285,True,False
Stacked_Area_Chart&Gemini,0.9319601185399486,0.9935956335522089,0.407,0.0,0.0,0.542,0.5726693856048667,1.5145376547041312,False,False
Stacked_Area_Chart&retrieve_value&Gemini,-1.3659985821058274,-1.4225540782853496,0.563,1.0,0.0,0.471,-1.9843560927595905,-0.985832323057614,False,False
Stacked_Area_Chart&reVLAT_VizChoices&Gemini,0.9430840411843424,0.9820861035618549,0.499,0.0,0.0,0.571,0.1751383575633669,1.89733943467028,False,False
Stacked_Area_Chart&retrieve_value&reVLAT_VizChoices&Gemini,-0.651082728651026,-0.7968919927942931,0.659,0.962,0.07600000000000007,0.452,-1.721764235463288,0.0195379426682055,False,True
Stacked_Area_Chart&reVLAT_NoVizChoices&Gemini,-0.01112392264450952,0.011509529990346193,0.435,0.454,0.908,0.48,-0.535136274013897,0.5363034145134916,False,True
Stacked_Area_Chart&retrieve_value&reVLAT_NoVizChoices&Gemini,-0.7149158534547642,-0.6256620854910083,0.2373313681407993,0.5,0.0,0.2657690288943992,-0.6445202809408732,-0.6068038900411445,True,False
Stacked_Area_Chart&reVLAT_VizChoices,-0.3545723079197089,-0.4467177314227968,0.51,0.943,0.1140000000000001,0.384,-1.0559000150636275,0.0413629404188223,False,True
Stacked_Area_Chart&retrieve_value&reVLAT_VizChoices,0.8932314981791902,1.0499346495959483,0.397,0.0,0.0,0.581,0.5320302704425288,1.7213932787702009,False,False
Stacked_Area_Chart&reVLAT_NoVizChoices,-0.31480583268054674,-0.23663646189226414,0.37645487572328684,0.5,5.492666005028222e-213,0.40646966214391855,-0.24810138330102938,-0.2251715404834987,True,False
Stacked_Area_Chart&retrieve_value&reVLAT_NoVizChoices,0.8341632934728019,0.7087526728622915,0.739,0.0,0.0,0.48,0.34150141845315,1.0944976405932592,False,False
Stacked_Area_Chart&find_extremum,-1.9767098008500088,-2.3960188487429828,0.63,1.0,0.0,0.385,-3.6202276567675455,-1.6607942109700649,False,False
Stacked_Area_Chart&find_extremum&ChatGPT,-2.0727643716366675,-1.9896524721760136,0.373,1.0,0.0,0.501,-2.458873486803962,-1.5014341872000985,False,False
Stacked_Area_Chart&find_extremum&reVLAT_VizChoices&ChatGPT,-0.4155111236847023,-0.41482387297862083,0.455,1.0,0.0,0.459,-0.5028100050808271,-0.3423465527256554,False,False
Stacked_Area_Chart&find_extremum&reVLAT_NoVizChoices&ChatGPT,-1.6572532479507396,-1.5748285991973832,0.37,1.0,0.0,0.497,-2.0464649137999644,-1.1235021718435143,False,False
Stacked_Area_Chart&find_extremum&Gemini,0.09605457078599376,-0.4063663765669729,0.74,0.656,0.688,0.396,-1.5506031301252248,0.4468379885294405,False,True
Stacked_Area_Chart&find_extremum&reVLAT_VizChoices&Gemini,-0.8803278332051528,-1.832325452053184,0.711,0.993,0.014000000000000012,0.371,-4.062920805000674,-0.4338537996094431,False,False
Stacked_Area_Chart&find_extremum&reVLAT_NoVizChoices&Gemini,0.9763824039913698,1.4259590754862506,0.3,0.015,0.03,0.582,0.3606526222891514,2.774855580934443,False,False
Stacked_Area_Chart&find_extremum&reVLAT_VizChoices,-1.2958389568903022,-2.247149325031832,0.71,0.996,0.008000000000000007,0.371,-4.459566131062333,-0.8914438217235963,False,False
Stacked_Area_Chart&find_extremum&reVLAT_NoVizChoices,-0.6808708439599247,-0.1488695237111439,0.2479774148364155,0.5,1.2143396459671791e-12,0.4408284483031363,-0.18946479336066877,-0.10827425406161892,True,False
Stacked_Area_Chart&find_correlations_trends,-2.4692625375072215,-2.448137660303022,0.0068104734845041886,0.5,0.0,0.007221904086612573,-2.4626848595195527,-2.433590461086488,True,False
Stacked_Area_Chart&find_correlations_trends&ChatGPT,-4.51214351528354,-4.572372748773926,0.56,1.0,0.0,0.479,-5.135671501215825,-4.046063897228487,False,False
Stacked_Area_Chart&find_correlations_trends&reVLAT_VizChoices&ChatGPT,-2.670617219956371,-2.671160088355182,0.49,1.0,0.0,0.49,-3.088456836358715,-2.313399879908094,False,False
Stacked_Area_Chart&find_correlations_trends&reVLAT_NoVizChoices&ChatGPT,-1.8415262953282279,-1.9012126604187154,0.59,1.0,0.0,0.457,-2.3965669373153298,-1.5775957862369443,False,False
Stacked_Area_Chart&find_correlations_trends&Gemini,2.042880977774879,2.1242350884709076,0.396,0.0,0.0,0.517,1.6434175363738392,2.693742134943092,False,False
Stacked_Area_Chart&find_correlations_trends&reVLAT_VizChoices&Gemini,1.1772931075389963,1.2367631032389708,0.412,0.0,0.0,0.492,0.4667868344999492,2.046892085706495,False,False
Stacked_Area_Chart&find_correlations_trends&reVLAT_NoVizChoices&Gemini,0.8655878702364512,0.8874719852319051,0.508,0.006,0.012,0.542,0.3330903823936658,1.6132904071552343,False,False
Stacked_Area_Chart&find_correlations_trends&reVLAT_VizChoices,-1.4933241124156784,-1.4343969851161735,0.423,1.0,0.0,0.502,-2.1536121402105204,-0.7905671042660724,False,False
Stacked_Area_Chart&find_correlations_trends&reVLAT_NoVizChoices,-0.9759384250910899,-1.0137406751868165,0.576,1.0,0.0,0.489,-1.5387869143050186,-0.4200526069905592,False,False
Stacked_Area_Chart&make_comparisons,2.04919940610508,2.4021149932726886,0.258,0.0,0.0,0.575,1.8748982732379849,3.231913603612637,False,False
Stacked_Area_Chart&make_comparisons&ChatGPT,1.8901762540206333,1.7038339933391076,0.652,0.0,0.0,0.404,1.140188338827676,2.200798757620513,False,False
Stacked_Area_Chart&make_comparisons&reVLAT_VizChoices&ChatGPT,0.2441577677048637,-0.18964651604110902,0.694,0.398,0.796,0.371,-1.1867523764632455,0.5229254722120734,False,True
Stacked_Area_Chart&make_comparisons&reVLAT_NoVizChoices&ChatGPT,1.6460184863158647,1.8934805093801534,0.299,0.0,0.0,0.565,1.3965557639097734,2.59384586826126,False,False
Stacked_Area_Chart&make_comparisons&Gemini,0.15902315208488216,0.6982809999335958,0.258,0.102,0.204,0.625,-0.1392120561132606,1.892318820827204,False,True
Stacked_Area_Chart&make_comparisons&reVLAT_VizChoices&Gemini,1.2972014955025606,2.3745404451704006,0.285,0.0,0.0,0.631,0.8572499855176511,4.695485062141285,False,False
Stacked_Area_Chart&make_comparisons&reVLAT_NoVizChoices&Gemini,-1.138178343417078,-1.6762594452367872,0.732,1.0,0.0,0.386,-2.994505452273037,-0.7241469445526072,False,False
Stacked_Area_Chart&make_comparisons&reVLAT_VizChoices,1.5413592632069912,2.1848939291293,0.339,0.0,0.0,0.609,1.1982381002128752,3.710739985481454,False,False
Stacked_Area_Chart&make_comparisons&reVLAT_NoVizChoices,0.5078401428982399,0.21722106414340636,0.693,0.329,0.658,0.426,-0.6180135657396164,0.8621890200483897,False,True
Choropleth_Map&retrieve_value,-2.8317639737446583,-2.9013571116176764,0.622,1.0,0.0,0.469,-3.3475945478682494,-2.5628903793405526,False,False
Choropleth_Map,-0.6571802270551382,-0.610642285733929,0.258,1.0,0.0,0.463,-0.7721071102171269,-0.4762490277706149,False,False
Choropleth_Map&ChatGPT,0.6053725782720565,0.6667240329657617,0.231,0.0,0.0,0.527,0.5207366790703446,0.8434092859655087,False,False
Choropleth_Map&retrieve_value&ChatGPT,-3.349998179048815,-3.3985197003889756,0.55,1.0,0.0,0.459,-3.975309413602021,-2.9550785935011064,False,False
Choropleth_Map&reVLAT_VizChoices&ChatGPT,1.27229024943331,1.414101826752313,0.176,0.0,0.0,0.528,1.1330141853116749,1.7413985491137112,False,False
Choropleth_Map&retrieve_value&reVLAT_VizChoices&ChatGPT,-1.523059830400902,-1.546876121086865,0.517,1.0,0.0,0.452,-1.8732017581688052,-1.3212714652309852,False,False
Choropleth_Map&reVLAT_NoVizChoices&ChatGPT,-0.6669176711615143,-0.7473777937865327,0.2524131392978626,0.5,0.0,0.22741866133291588,-0.7551754876541309,-0.7395800999189345,True,False
Choropleth_Map&retrieve_value&reVLAT_NoVizChoices&ChatGPT,-1.8269383486481223,-1.8516435793021055,0.527,1.0,0.0,0.475,-2.2232785152440533,-1.5449767587440248,False,False
Choropleth_Map&Gemini,-1.262552805327813,-1.277366318699702,0.531,1.0,0.0,0.468,-1.494002657163799,-1.0963483093518374,False,False
Choropleth_Map&retrieve_value&Gemini,0.5182342053036688,0.4971625887712937,0.613,0.0,0.0,0.506,0.3043256007068805,0.7075934221810815,False,False
Choropleth_Map&reVLAT_VizChoices&Gemini,-2.3649794192963975,-2.482793365160788,0.1094325539419043,0.5,0.0,0.10392386199666855,-2.495705522859553,-2.4698812074620173,True,False
Choropleth_Map&retrieve_value&reVLAT_VizChoices&Gemini,-1.1761516682850994,-1.1931521885222252,0.11976857227715167,0.5,0.0,0.11640633884234823,-1.2007445253286313,-1.1855598517158181,True,False
Choropleth_Map&reVLAT_NoVizChoices&Gemini,1.102426613969057,1.2054270464610892,0.8648605370519415,0.5,0.0,0.8859793169331763,1.1956323198297831,1.2152217730923962,True,False
Choropleth_Map&retrieve_value&reVLAT_NoVizChoices&Gemini,1.6943858735888024,1.6903147772935145,0.9548423557981781,0.5,0.0,0.9544544155816491,1.6784234380478302,1.7022061165391988,True,False
Choropleth_Map&reVLAT_VizChoices,-1.0926891698630095,-1.0686915384084554,0.411,1.0,0.0,0.493,-1.3311910392744597,-0.8470270148862272,False,False
Choropleth_Map&retrieve_value&reVLAT_VizChoices,-2.6992114986867004,-2.7400283096091456,0.549,1.0,0.0,0.467,-3.2085049525598297,-2.3878716956682897,False,False
Choropleth_Map&reVLAT_NoVizChoices,0.4355089428076446,0.4580492526745507,0.6684030043462301,0.5,0.0,0.6765409729530125,0.4526570232721576,0.4634414820769416,True,False
Choropleth_Map&retrieve_value&reVLAT_NoVizChoices,-0.1325524750592993,-0.16132880200856953,0.619,0.968,0.06400000000000006,0.485,-0.3514035373319731,0.0151446122612386,False,True
Choropleth_Map&find_extremum,2.8509777865747767,3.0336517381728836,0.171,0.0,0.0,0.538,2.6658408159333784,3.4718422697958093,False,False
Choropleth_Map&find_extremum&ChatGPT,2.410416469954307,2.5050705538472644,0.356,0.0,0.0,0.522,2.092440508443126,3.004747533934893,False,False
Choropleth_Map&find_extremum&reVLAT_VizChoices&ChatGPT,0.6926253236870766,0.8702483041667106,0.286,0.0,0.0,0.515,0.4104954808965499,1.465866743497781,False,False
Choropleth_Map&find_extremum&reVLAT_NoVizChoices&ChatGPT,1.7177911462663367,1.6348222496805707,0.625,0.0,0.0,0.524,1.1001002449712758,2.205499026607228,False,False
Choropleth_Map&find_extremum&Gemini,0.4405613166210395,0.5285811843256423,0.6702342094223164,0.5,0.0,0.7014513958259819,0.5190810778837787,0.5380812907675061,True,False
Choropleth_Map&find_extremum&reVLAT_VizChoices&Gemini,1.9450255778600933,1.9633009960177843,0.974070763544741,0.5,0.0,0.9751516046859661,1.9465093079725018,1.980092684063062,True,False
Choropleth_Map&find_extremum&reVLAT_NoVizChoices&Gemini,-1.5044642612396983,-1.4347198116921456,0.06623257010857307,0.5,0.0,0.07568509782921126,-1.4518553354063921,-1.4175842879779004,True,False
Choropleth_Map&find_extremum&reVLAT_VizChoices,2.637650901546519,2.833549300184488,0.241,0.0,0.0,0.553,2.38491499965702,3.409651411216371,False,False
Choropleth_Map&find_extremum&reVLAT_NoVizChoices,0.2133268850274339,0.20010243798842875,0.5844637740801218,0.5,6.184082876090666e-186,0.5792995575816662,0.1893402230948358,0.21086465288202208,True,False
Choropleth_Map&make_comparisons,-0.6763940398851369,-0.7429369122891465,0.747,1.0,0.0,0.493,-0.9407145662639348,-0.5601308143208598,False,False
Choropleth_Map&make_comparisons&ChatGPT,1.544954287367115,1.5601731795074667,0.483,0.0,0.0,0.532,1.302565842640242,1.8775662963217463,False,False
Choropleth_Map&make_comparisons&reVLAT_VizChoices&ChatGPT,2.1027247561470936,2.0907296436725047,0.537,0.0,0.0,0.517,1.665151516704974,2.608163487832329,False,False
Choropleth_Map&make_comparisons&reVLAT_NoVizChoices&ChatGPT,-0.5577704687803681,-0.530556464165005,0.432,0.994,0.01200000000000001,0.502,-0.9301752225094104,-0.159839937158832,False,False
Choropleth_Map&make_comparisons&Gemini,-2.2213483272527763,-2.3031100917966185,0.667,1.0,0.0,0.489,-2.7124058026059767,-1.9595580213900277,False,False
Choropleth_Map&make_comparisons&reVLAT_VizChoices&Gemini,-3.1338533288732955,-3.2529421726563945,0.642,1.0,0.0,0.484,-3.950927939277183,-2.700694468724319,False,False
Choropleth_Map&make_comparisons&reVLAT_NoVizChoices&Gemini,0.912505001619591,0.9498320808596991,0.454,0.001,0.002,0.507,0.4515220999160848,1.4977090997006262,False,False
Choropleth_Map&make_comparisons&reVLAT_VizChoices,-1.0311285727241477,-1.162212528983851,0.785,1.0,0.0,0.47,-1.514836593976635,-0.8637685461924708,False,False
Choropleth_Map&make_comparisons&reVLAT_NoVizChoices,0.35473453283940914,0.4192756166946893,0.342,0.003,0.006,0.517,0.140392446723565,0.7380892452019191,False,False
Treemap&find_extremum,-2.0319141704677066,-2.389416844645264,0.638,1.0,0.0,0.535,-3.541228581973157,-1.5107428831505272,False,False
Treemap,-0.6754216888355198,-0.8204549268794531,0.655,1.0,0.0,0.53,-1.284059295347386,-0.455315041521928,False,False
Treemap&ChatGPT,0.45049488737326837,0.2803333440244907,0.577,0.279,0.558,0.414,-0.5211800045503472,0.8921189469760938,False,True
Treemap&find_extremum&ChatGPT,-0.5491388163858665,-0.7729344605960371,0.511,0.764,0.472,0.394,-2.372559738628341,0.6175945021334819,False,True
Treemap&reVLAT_VizChoices&ChatGPT,2.487743998842244,1.7836116774467947,0.823,0.023,0.046,0.428,0.6702539310282657,2.900200179284402,False,False
Treemap&find_extremum&reVLAT_VizChoices&ChatGPT,2.769648130416946,1.3733612792144934,0.817,0.383,0.766,0.386,-0.5809037396323885,3.532596353510225,False,True
Treemap&reVLAT_NoVizChoices&ChatGPT,-2.0372491114692655,-1.503278333422311,0.152,1.0,0.0,0.44,-2.3965731517457733,-0.6970114998593382,False,False
Treemap&find_extremum&reVLAT_NoVizChoices&ChatGPT,-3.3187869468025926,-2.1462957398105007,0.147,1.0,0.0,0.4,-4.04189298359946,-0.8086358977085342,False,False
Treemap&Gemini,-1.1259165762083638,-1.1007882709039516,0.422,1.0,0.0,0.444,-1.9124907847532029,-0.5045504544472232,False,False
Treemap&find_extremum&Gemini,-1.4827753540818602,-1.616482384049178,0.424,1.0,0.0,0.388,-3.5382688468145336,-0.3234386526015539,False,False
Treemap&reVLAT_VizChoices&Gemini,-3.0208980460174644,-2.3832726948969105,0.136,1.0,0.0,0.451,-3.377856442094719,-1.5124760862267617,False,False
Treemap&find_extremum&reVLAT_VizChoices&Gemini,-3.3918988622777864,-2.0295841059237576,0.095,1.0,0.0,0.411,-3.949494304640171,-0.6538036454664455,False,False
Treemap&reVLAT_NoVizChoices&Gemini,1.894981469809071,1.282484423992961,0.819,0.001,0.002,0.412,0.371662521159037,2.225792698335576,False,False
Treemap&find_extremum&reVLAT_NoVizChoices&Gemini,1.9091235081963482,0.41310172187454774,0.856,0.37,0.74,0.375,-1.6385676273235943,2.494027309256985,False,True
Treemap&reVLAT_VizChoices,-0.5331540471757177,-0.5996610174501118,0.493,0.967,0.06600000000000006,0.427,-1.4287565900440986,0.0235238693609393,False,True
Treemap&find_extremum&reVLAT_VizChoices,-0.6222507318606245,-0.6562228267092644,0.413,0.748,0.504,0.406,-2.270046989030437,0.7589714538581713,False,True
Treemap&reVLAT_NoVizChoices,-0.14226764165973357,-0.2207939094293437,0.482,0.695,0.6100000000000001,0.402,-0.987322081573962,0.3656901311884752,False,True
Treemap&find_extremum&reVLAT_NoVizChoices,-1.4096634386073494,-1.733194017935964,0.56,1.0,0.0,0.398,-3.5910821920116147,-0.4081124312476884,False,False
Treemap&make_comparisons,0.6786969455365423,0.7816097081589546,0.378,0.011,0.022,0.482,0.2177603190185225,1.283857487276626,False,False
Treemap&make_comparisons&ChatGPT,-1.557565999050821,-1.4883202226025458,0.473,1.0,0.0,0.548,-2.575882396576437,-0.7318061370832426,False,False
Treemap&make_comparisons&reVLAT_VizChoices&ChatGPT,-3.5396502028251953,-3.014434362516593,0.217,1.0,0.0,0.544,-5.140518933775245,-1.8301331337834807,False,False
Treemap&make_comparisons&reVLAT_NoVizChoices&ChatGPT,1.9820842037736612,1.5261141399140241,0.819,0.0,0.0,0.576,0.814976189408396,2.5857451013977566,False,False
Treemap&make_comparisons&Gemini,2.236262944587531,2.2699299307614735,0.53,0.0,0.0,0.577,1.60786885025332,3.1675609873639203,False,False
Treemap&make_comparisons&reVLAT_VizChoices&Gemini,3.2482090845251013,2.5965885653043537,0.882,0.0,0.0,0.552,1.728526641550753,3.773359273386205,False,False
Treemap&make_comparisons&reVLAT_NoVizChoices&Gemini,-1.0119461399364325,-0.326658634542864,0.132,0.636,0.728,0.575,-1.391740559635155,0.6709711795636628,False,True
Treemap&make_comparisons&reVLAT_VizChoices,-0.2914411183009702,-0.4178457972122263,0.605,0.806,0.3879999999999999,0.507,-1.5275742131537249,0.3280457241050443,False,True
Treemap&make_comparisons&reVLAT_NoVizChoices,0.9701380638373551,1.1994555053711622,0.343,0.0,0.0,0.567,0.5849994565320308,2.0559135339025785,False,False
Treemap&identify_the_hierarchical_structure,0.6777955360956434,0.7873522096068177,0.315,0.0,0.0,0.487,0.5555853149640564,1.076997140759284,False,False
identify_the_hierarchical_structure,0.6777955360956434,0.7873522096068177,0.315,0.0,0.0,0.487,0.5555853149640564,1.076997140759284,False,False
identify_the_hierarchical_structure&ChatGPT,2.557199702811692,2.541588027223086,0.538,0.0,0.0,0.506,2.1083005001795123,3.065941729249168,False,False
Treemap&identify_the_hierarchical_structure&ChatGPT,2.557199702811692,2.541588027223086,0.538,0.0,0.0,0.506,2.1083005001795123,3.065941729249168,False,False
identify_the_hierarchical_structure&reVLAT_VizChoices&ChatGPT,3.257746071249642,3.4246847607488595,0.355,0.0,0.0,0.557,2.896108804580706,4.221031452477887,False,False
Treemap&identify_the_hierarchical_structure&reVLAT_VizChoices&ChatGPT,3.257746071249642,3.4246847607488595,0.355,0.0,0.0,0.557,2.896108804580706,4.221031452477887,False,False
identify_the_hierarchical_structure&reVLAT_NoVizChoices&ChatGPT,-0.7005463684400156,-0.8830967335257965,0.819,1.0,0.0,0.499,-1.2632501117701596,-0.5669482683031125,False,False
Treemap&identify_the_hierarchical_structure&reVLAT_NoVizChoices&ChatGPT,-0.7005463684400156,-0.8830967335257965,0.819,1.0,0.0,0.499,-1.2632501117701596,-0.5669482683031125,False,False
identify_the_hierarchical_structure&Gemini,-1.8794041667152228,-1.75423581761626,0.369,1.0,0.0,0.557,-2.175514895840679,-1.3125630652370937,False,False
Treemap&identify_the_hierarchical_structure&Gemini,-1.8794041667152228,-1.75423581761626,0.369,1.0,0.0,0.557,-2.175514895840679,-1.3125630652370937,False,False
identify_the_hierarchical_structure&reVLAT_VizChoices&Gemini,-2.8772082682644573,-2.950277154277566,0.593,1.0,0.0,0.485,-3.4885342785140034,-2.534153544687718,False,False
Treemap&identify_the_hierarchical_structure&reVLAT_VizChoices&Gemini,-2.8772082682644573,-2.950277154277566,0.593,1.0,0.0,0.485,-3.4885342785140034,-2.534153544687718,False,False
identify_the_hierarchical_structure&reVLAT_NoVizChoices&Gemini,0.9978041015498627,1.1960413366612903,0.306,0.0,0.0,0.58,0.8237884052746149,1.748516716053835,False,False
Treemap&identify_the_hierarchical_structure&reVLAT_NoVizChoices&Gemini,0.9978041015498627,1.1960413366612903,0.306,0.0,0.0,0.58,0.8237884052746149,1.748516716053835,False,False
identify_the_hierarchical_structure&reVLAT_VizChoices,0.38053780298574685,0.47440760647136754,0.447,0.001,0.002,0.585,0.1678402214082779,0.8966685740140155,False,False
Treemap&identify_the_hierarchical_structure&reVLAT_VizChoices,0.38053780298574685,0.47440760647136754,0.447,0.001,0.002,0.585,0.1678402214082779,0.8966685740140155,False,False
identify_the_hierarchical_structure&reVLAT_NoVizChoices,0.29725773310989884,0.31294460313546973,0.516,0.023,0.046,0.56,0.0104306074921689,0.705092622794098,False,False
Treemap&identify_the_hierarchical_structure&reVLAT_NoVizChoices,0.29725773310989884,0.31294460313546973,0.516,0.023,0.046,0.56,0.0104306074921689,0.705092622794098,False,False
intercept,-0.8596921500579618,-0.8906202412773043,0.701,1.0,0.0,0.479,-0.9982314095170816,-0.7899504181458031,False,False
